Company Number;Contact Id;Contact Person Number;Contact Type;Date Id;Direction;Fifteen Min Bucket;Finished At;Inside Service Level;Interaction Id;Phone Display Name;Ring Groups;Started At;Thirty Min Bucket;Transfer In;Transfer In Type;Transfer Out;Transfer Out Type;User Id;User Name;Answered At;Callback;Abandon Time;After Call Work Time;Duration;Handle Time;Hard Hold Time;Hold Time;Ring Time;Short Abandon Time;Talk Time;Wait Time;;;
3,91E+12;d409672045d946128fbc13b912707121;3,91E+11;Answered;20240115;IN;13:15-13:30;1/15/2024 1:25:06 PM;Yes;9b169efc4d144ae78a932233daabadf7;Italy - DeLonghi - EC;delonghi_dl;1/15/2024 1:22:05 PM;13:00-13:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;1/15/2024 1:22:19 PM;No;;10;180;166;;;11;;156;13;;;
3,91E+12;d40f6acd7f424ffab707ab2390f9e9ac;3,94E+11;Answered;20240314;IN;10:00-10:15;3/14/2024 10:11:28 AM;No;815d3fa1ac584b1d9c93f0373d2817d5;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 10:06:55 AM;10:00-10:30;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;3/14/2024 10:08:33 AM;No;;10;272;174;;;5;;164;97;;;
3,91E+12;d42212215b914e989c93471c31d76b09;3,93E+11;Answered;20240220;IN;08:15-08:30;2/20/2024 8:26:49 AM;Yes;14031e7ab960484a99c699bf3ba3759c;Italy - DeLonghi - EC;delonghi_dl;2/20/2024 8:24:58 AM;08:00-08:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/20/2024 8:25:04 AM;No;;10;110;104;;;3;;94;5;;;
3,91E+12;d4dfbc60122042d893a089010bba7d36;3,90E+11;Answered;20240314;IN;10:45-11:00;3/14/2024 11:00:11 AM;Yes;19cd23c8d3b64674a86a1dfbf8d870f9;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 10:52:32 AM;10:30-11:00;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;3/14/2024 10:52:45 AM;No;;10;458;445;230;230;10;;205;12;;;
3,91E+12;d4f884514b464be694369fb75085effb;3,93E+11;Abandoned;20240130;IN;15:15-15:30;1/30/2024 3:18:00 PM;No;a51f77b1368d4260906ef6f5b353d5a3;Italy - DeLonghi - EC;delonghi_dl;1/30/2024 3:17:25 PM;15:00-15:30;No;;No;;; ;;No;35;;35;;;;;;;35;;;
3,91E+12;d4f91b20f65c48d5aa204a1d3bbaa672;3,93E+11;Answered;20240209;IN;12:45-13:00;02/09/2024 13:06;No;5a97aa1d0f8e4346b8cddeec85e21482;Italy - DeLonghi - EC;delonghi_dl;02/09/2024 12:56;12:30-13:00;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;02/09/2024 12:56;No;;10;586;552;384;384;31;;158;33;;;
3,91E+12;d5ee5424604345f29ec6517ee716b445;3,93E+11;Answered;20240116;IN;09:15-09:30;1/16/2024 9:22:59 AM;Yes;b623e4813e764d2ba3376629d827951e;Italy - DeLonghi - EC;delonghi_dl;1/16/2024 9:20:25 AM;09:00-09:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;1/16/2024 9:20:34 AM;No;;10;153;144;;;6;;134;8;;;
3,91E+12;d5f00f9aa0674963b7fd87fa71fc42d8;3,93E+11;Answered;20240115;IN;18:30-18:45;1/15/2024 6:38:35 PM;No;591ccd73dd054d4ea3c16f9fe90824e7;Italy - DeLonghi - EC;delonghi_dl;1/15/2024 6:33:20 PM;18:30-19:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;1/15/2024 6:35:15 PM;No;;1;314;199;;;2;;198;115;;;
3,91E+12;d6182226a3a445fb8af9ff3574b280aa;3,93E+11;Answered;20240111;IN;09:45-10:00;01/11/2024 09:58;No;e175d99bd4154fe2880bb2f08a03d48c;Italy - DeLonghi - EC;delonghi_dl;01/11/2024 09:54;09:30-10:00;No;;No;;646f2c07509d8454b96bae9d;Denise xxxxxxxxx;01/11/2024 09:55;No;;10;236;167;;;20;;157;68;;;
3,91E+12;d62483a96de142b8b92560055e8d196d;3,93E+11;Abandoned;20240115;IN;10:45-11:00;1/15/2024 11:00:39 AM;No;05aa7895c3c940a5b36d71edc994c86c;Italy - DeLonghi - EC;delonghi_dl;1/15/2024 10:59:13 AM;10:30-11:00;No;;No;;; ;;No;86;;86;;;;;;;86;;;
3,91E+12;d6c26c09aa3b492a95b61f156f1dedcf;3,93E+11;Abandoned;20240223;IN;16:30-16:45;2/23/2024 4:36:07 PM;No;780006b91fb9460697ca33bf7d4b742e;Italy - DeLonghi - EC;delonghi_dl;2/23/2024 4:34:47 PM;16:30-17:00;No;;No;;; ;;No;79;;79;;;;;;;79;;;
3,91E+12;d6f98f3bcf8840d79b724f551d15752e;3,91E+11;Answered;20240110;IN;09:30-09:45;01/10/2024 09:34;Yes;d2a367a605f84cde84b8f63f6372762b;Italy - DeLonghi - EC;delonghi_dl;01/10/2024 09:30;09:30-10:00;No;;No;;646f2c07509d8454b96bae9d;Denise xxxxxxxxx;01/10/2024 09:30;No;;10;240;227;;;10;;217;12;;;
3,91E+12;d71c555f4276401bb88ed2f3d4a0402d;3,93E+11;Answered;20240205;IN;10:45-11:00;02/05/2024 10:59;Yes;888b7a96b7bb466893d1f16311ad283c;Italy - DeLonghi - EC;delonghi_dl;02/05/2024 10:54;10:30-11:00;No;;No;;6436e43d49b1301c7f1222cc;Jenny xxxxxxxxx;02/05/2024 10:54;No;;10;322;315;;;4;;305;6;;;
3,91E+12;d7a02a3af4fb4f31b40fabc8aec6d7f2;3,90E+11;Answered;20240309;IN;12:45-13:00;03/09/2024 13:02;Yes;7722665070ac45d8a7c06f9f05381867;Italy - DeLonghi - EC;delonghi_dl;03/09/2024 12:59;12:30-13:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;03/09/2024 12:59;No;;10;212;204;;;4;;194;7;;;
3,91E+12;d7a7f5c68af04f0dbe1041986534e48c;3,93E+11;Answered;20240207;IN;17:45-18:00;02/07/2024 17:56;Yes;d36c4865da7e464fb35acb58b48e2c78;Italy - DeLonghi - EC;delonghi_dl;02/07/2024 17:50;17:30-18:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/07/2024 17:50;No;;10;367;355;283;283;9;;62;11;;;
3,91E+12;d7b2cec80c3547b683d1194c2615116f;3,93E+11;Answered;20240205;IN;16:00-16:15;02/05/2024 16:13;Yes;90a0faf241de4e518e1f7b7d396a07c0;Italy - DeLonghi - EC;delonghi_br;02/05/2024 16:10;16:00-16:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/05/2024 16:10;No;;1;145;140;;;3;;139;5;;;
3,91E+12;d7bb32b0a46545528a1bd2a988b4d3a7;3,91E+11;Answered;20240119;IN;11:30-11:45;1/19/2024 11:36:30 AM;No;b0b37dbb31ee4b0ebc4f7ddbd3940dd4;Italy - DeLonghi - EC;delonghi_dl;1/19/2024 11:31:00 AM;11:30-12:00;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;1/19/2024 11:32:14 AM;No;;10;329;255;;;10;;245;73;;;
3,91E+12;d7fe69a7e7e54983af3c56c1a2b2445e;3,93E+11;Answered;20240115;IN;13:15-13:30;1/15/2024 1:30:42 PM;Yes;782f9948b22143df8cb9d9841ee661ac;Italy - DeLonghi - EC;delonghi_dl;1/15/2024 1:22:33 PM;13:00-13:30;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;1/15/2024 1:22:45 PM;No;;11;488;476;169;169;4;;296;11;;;
3,91E+12;d89dfda9320d46b2aec94e7eb5cc824e;3,94E+11;Answered;20240117;IN;14:15-14:30;1/17/2024 2:29:06 PM;Yes;1e4d77a380fb4aaeacb31d248b4fe0a9;Italy - DeLonghi - EC;delonghi_dl;1/17/2024 2:22:26 PM;14:00-14:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;1/17/2024 2:22:35 PM;No;;10;399;390;19;19;6;;361;8;;;
3,91E+12;d9054d920a3a4a5fbea4e20f56013fa1;3,93E+11;Answered;20240116;IN;17:45-18:00;1/16/2024 5:58:31 PM;Yes;265c25740de64ebebe84d9a77d2715e7;Italy - DeLonghi - EC;delonghi_dl;1/16/2024 5:54:34 PM;17:30-18:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/16/2024 5:54:41 PM;No;;10;236;229;;;4;;219;7;;;
3,91E+12;d9060b09a783427fb51605b38f4f1a12;3,94E+11;Answered;20240207;IN;10:15-10:30;02/07/2024 10:21;Yes;6871b44e1b584b65bac5ac45829b29db;Italy - DeLonghi - EC;delonghi_dl;02/07/2024 10:18;10:00-10:30;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;02/07/2024 10:18;No;;10;155;145;;;6;;135;8;;;
3,91E+12;d922c1f8055b47298a4668d22ce9e8c1;3,93E+11;Answered;20240221;IN;09:30-09:45;2/21/2024 9:44:21 AM;Yes;c8a7c0abb18e4d569da7062675c24c64;Italy - DeLonghi - EC;delonghi_dl;2/21/2024 9:36:47 AM;09:30-10:00;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;2/21/2024 9:36:54 AM;No;;10;453;446;;;4;;436;6;;;
3,91E+12;d926eeef4cb34044a3593edce1ed2d2e;3,93E+11;Answered;20240307;IN;18:45-19:00;03/07/2024 18:50;Yes;0a4fa5702778463eb9bf474e7f59f8b0;Italy - DeLonghi - EC;delonghi_dl;03/07/2024 18:48;18:30-19:00;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;03/07/2024 18:49;No;;10;96;89;;;3;;79;6;;;
3,91E+12;d9aee8bb72914132aec54f23fcce18e4;3,93E+11;Answered;20240302;IN;12:15-12:30;03/02/2024 12:22;Yes;a6788b8215a047f3930d1d6039de8b84;Italy - DeLonghi - EC;delonghi_dl;03/02/2024 12:20;12:00-12:30;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;03/02/2024 12:20;No;;10;120;113;;;4;;103;6;;;
3,91E+12;da0a4fee055541a88c8dae1e68b35033;3,93E+11;Answered;20240224;IN;10:00-10:15;2/24/2024 10:15:05 AM;No;60c91fd876644e58a0f76d4146f353e2;Italy - DeLonghi - EC;delonghi_dl;2/24/2024 10:11:07 AM;10:00-10:30;No;;No;;6436e43d49b1301c7f1222cc;Jenny xxxxxxxxx;2/24/2024 10:13:47 AM;No;;10;237;77;;;3;;67;159;;;
3,91E+12;da120bfa7e8d4d2ebb1e43aa440b6db5;3,93E+11;Answered;20240229;IN;16:30-16:45;2/29/2024 4:48:56 PM;Yes;496d3b921f7f4d3b88bc8617abe46163;Italy - DeLonghi - EC;delonghi_dl;2/29/2024 4:44:01 PM;16:30-17:00;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;2/29/2024 4:44:08 PM;No;;10;294;286;;;4;;276;7;;;
3,91E+12;da2283efa4254abea6d487540326f3e0;3,93E+11;Answered;20240116;IN;14:30-14:45;1/16/2024 2:39:46 PM;Yes;cf61abe7cbd34f04b2d6c49e755cb0ed;Italy - DeLonghi - EC;delonghi_dl;1/16/2024 2:34:41 PM;14:30-15:00;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;1/16/2024 2:34:49 PM;No;;10;304;296;;;5;;286;7;;;
3,91E+12;da3804f140b142ae89ccf631be01e315;3,93E+11;Answered;20240216;IN;09:30-09:45;2/16/2024 9:42:25 AM;Yes;2200c8bdbcc444f79c674389735ca1a2;Italy - DeLonghi - EC;delonghi_dl;2/16/2024 9:37:32 AM;09:30-10:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/16/2024 9:37:39 AM;No;;10;292;284;191;191;4;;83;6;;;
3,91E+12;da66ad3be3294743b743f9639d28ea83;3,93E+11;Answered;20240219;IN;09:45-10:00;2/19/2024 10:01:16 AM;Yes;9703afa6490c43338d5c355c1d2f2624;Italy - DeLonghi - EC;delonghi_dl;2/19/2024 9:49:18 AM;09:30-10:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/19/2024 9:49:23 AM;No;;10;717;711;;;2;;701;5;;;
3,91E+12;da6a295ee3da496e94c38c1e90883450;3,94E+11;Answered;20240228;IN;12:00-12:15;2/28/2024 12:23:22 PM;Yes;667d6813a6054b18bda676d302c018a8;Italy - DeLonghi - EC;delonghi_dl;2/28/2024 12:12:43 PM;12:00-12:30;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;2/28/2024 12:12:48 PM;No;;10;638;633;24;24;2;;599;4;;;
3,91E+12;dab4e082bae44dd09349de151dbf2223;3,91E+11;Answered;20240125;IN;10:45-11:00;1/25/2024 11:23:10 AM;No;cd0301cfa8c04aaf8241b11658df951c;Italy - DeLonghi - EC;delonghi_dl;1/25/2024 10:51:39 AM;10:30-11:00;No;;No;;6436e43f49b1301c7f1222ce;Carmen xxxxxxxxxxx;1/25/2024 10:53:40 AM;No;;11;1890;1769;;;4;;1758;120;;;
3,91E+12;db45baa0afba4ec686b611dad9985043;3,93E+11;Answered;20240220;IN;11:00-11:15;2/20/2024 11:09:11 AM;No;4deff4deee43498b8635487a6cb104f3;Italy - DeLonghi - EC;delonghi_dl;2/20/2024 11:03:05 AM;11:00-11:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;2/20/2024 11:05:00 AM;No;;10;365;250;;;9;;240;114;;;
3,91E+12;dbb295e678564abcbf5d1116a13de284;3,93E+11;Answered;20240108;IN;12:45-13:00;01/08/2024 12:53;Yes;d6f01b8f24304926ab0acd8f601d0b5b;Italy - DeLonghi - EC;delonghi_br;01/08/2024 12:51;12:30-13:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;01/08/2024 12:51;No;;10;116;106;;;6;;96;9;;;
3,91E+12;dbb3161e16f748399b6acd154dcab9cd;3,93E+11;Answered;20240228;IN;18:00-18:15;2/28/2024 6:11:52 PM;No;70e0d512724f427794a2b98cb423afb0;Italy - DeLonghi - EC;delonghi_dl;2/28/2024 6:09:36 PM;18:00-18:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/28/2024 6:10:15 PM;No;;10;135;95;;;2;;85;39;;;
3,91E+12;dbbe1e4ca28e45599efe8e02468716e1;3,93E+11;Answered;20240223;IN;12:30-12:45;2/23/2024 12:42:57 PM;Yes;9add678adb274def8f85c8815aa703f7;Italy - DeLonghi - EC;delonghi_dl;2/23/2024 12:37:15 PM;12:30-13:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;2/23/2024 12:37:26 PM;No;;10;341;329;;;8;;319;11;;;
3,91E+12;dbec90c3606d4fa686c44d05737889b6;3,90E+11;Answered;20240226;IN;09:30-09:45;2/26/2024 9:38:21 AM;Yes;f616972c9c75435aa7b1479633064f83;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 9:35:25 AM;09:30-10:00;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;2/26/2024 9:35:33 AM;No;;10;175;166;;;6;;156;8;;;
3,91E+12;dbf6186ef39a4a09af4b02017f488696;3,94E+11;Answered;20240212;IN;13:45-14:00;02/12/2024 13:53;Yes;2280c84121df4a8d896bf7d593f1d938;Italy - DeLonghi - EC;delonghi_dl;02/12/2024 13:50;13:30-14:00;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;02/12/2024 13:50;No;;10;186;179;;;3;;169;5;;;
3,91E+12;dc8354a9294b4c73b577b0a19cfc202b;3,93E+11;Answered;20240123;IN;17:00-17:15;1/23/2024 5:11:14 PM;Yes;2a5a4c8830de40e7bb6a493b72e27cc3;Italy - DeLonghi - EC;delonghi_dl;1/23/2024 5:10:59 PM;17:00-17:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;1/23/2024 5:11:07 PM;No;;5;15;6;;;6;;1;8;;;
3,91E+12;dd6c87c5a52548b6a7859d7d8e7a8e86;3,93E+11;Answered;20240207;IN;17:15-17:30;02/07/2024 17:31;Yes;6367885ac3934441b40ac889c171535a;Italy - DeLonghi - EC;delonghi_dl;02/07/2024 17:28;17:00-17:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;02/07/2024 17:28;No;;10;196;187;;;4;;177;7;;;
3,91E+12;dd78fff15487446fa296de11e3b62608;3,94E+11;Answered;20240315;IN;12:00-12:15;3/15/2024 12:11:51 PM;Yes;e75585689c2d4c19b912e801e155a3aa;Italy - DeLonghi - EC;delonghi_dl;3/15/2024 12:08:11 PM;12:00-12:30;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;3/15/2024 12:08:18 PM;No;;10;219;211;;;4;;201;6;;;
3,91E+12;de07d5d3f7cf42c8885701fbb4f5960a;3,93E+11;Answered;20240306;IN;10:15-10:30;03/06/2024 10:21;Yes;f2d61c37ded945e78902938f07099d55;Italy - DeLonghi - EC;delonghi_dl;03/06/2024 10:15;10:00-10:30;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;03/06/2024 10:15;No;;10;389;383;;;3;;373;5;;;
3,91E+12;de0d4c0758cf444cb61cd12bfd2a4500;3,93E+11;Abandoned;20240124;IN;10:45-11:00;1/24/2024 10:50:28 AM;No;18503aaeaa46472b97719bf60e4a57d1;Italy - DeLonghi - EC;delonghi_dl;1/24/2024 10:45:28 AM;10:30-11:00;No;;No;;; ;;No;300;;300;;;;;;;300;;;
3,91E+12;de1baacdb5cf487bb89a8a01becabd58;3,93E+11;Answered;20240125;IN;16:15-16:30;1/25/2024 4:31:29 PM;Yes;fbec28394826411f89d44e5b56f98d1d;Italy - DeLonghi - EC;delonghi_dl;1/25/2024 4:22:24 PM;16:00-16:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/25/2024 4:22:29 PM;No;;11;544;539;113;113;2;;415;4;;;
3,91E+12;de3c660c374c42419292d835c636678d;3,93E+11;Answered;20240208;IN;16:15-16:30;02/08/2024 16:25;Yes;89d00708f5e64c7882b5eba5dfe2eff1;Italy - DeLonghi - EC;delonghi_dl;02/08/2024 16:24;16:00-16:30;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;02/08/2024 16:24;No;;10;43;35;;;6;;25;8;;;
3,91E+12;de801820b6ac4adb9017981fce619783;3,93E+11;Answered;20240314;IN;10:15-10:30;3/14/2024 10:30:33 AM;No;f8ceac82dfb7408c9cdf67e07bf2c025;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 10:23:35 AM;10:00-10:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;3/14/2024 10:26:29 AM;No;;10;417;243;;;6;;233;173;;;
3,91E+12;dec4acf66e7341c1a72903784eab859b;3,93E+11;Answered;20240118;IN;11:45-12:00;1/18/2024 11:58:19 AM;Yes;93652302fc054eaeb47adb69a7d563ae;Italy - DeLonghi - EC;delonghi_dl;1/18/2024 11:54:24 AM;11:30-12:00;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;1/18/2024 11:54:32 AM;No;;11;234;227;;;5;;216;7;;;
3,91E+12;deee7ffc4b0e45a89d2110c01d17cffc;3,93E+11;Answered;20240226;IN;12:15-12:30;2/26/2024 12:31:29 PM;No;0680de7966f8431098481bf7fee56841;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 12:27:22 PM;12:00-12:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/26/2024 12:30:34 PM;No;;10;246;54;;;4;;44;192;;;
3,91E+12;df0751dcc5f54e8e8529b1b91cc9fdef;3,93E+11;Answered;20240111;IN;18:00-18:15;01/11/2024 18:06;Yes;195a54cdbfdb4392b13150e285d8b5d5;Italy - DeLonghi - EC;delonghi_dl;01/11/2024 18:03;18:00-18:30;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;01/11/2024 18:03;No;;10;181;163;;;15;;153;18;;;
3,91E+12;df165743f710418e83dcf73052c57260;3,94E+11;Answered;20240110;IN;09:00-09:15;01/10/2024 09:05;Yes;3e0d6a99dcf14c6f843e28c5c305bfa8;Italy - DeLonghi - EC;delonghi_dl;01/10/2024 09:02;09:00-09:30;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;01/10/2024 09:02;No;;10;232;225;;;3;;215;5;;;
3,91E+12;df32fe61578f48aba3580a0182d693b6;3,93E+11;Answered;20240219;IN;10:45-11:00;2/19/2024 10:54:47 AM;Yes;78a79b57783b49ce8c5e981f6f53a2ba;Italy - DeLonghi - EC;delonghi_dl;2/19/2024 10:53:05 AM;10:30-11:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;2/19/2024 10:53:11 AM;No;;10;101;95;;;3;;85;5;;;
3,91E+12;df3896e40d7c4d8a8eca450bc547147b;3,93E+11;Answered;20240111;IN;10:30-10:45;01/11/2024 10:45;Yes;8f9c81ea78ba49b5af170053d35758e3;Italy - DeLonghi - EC;delonghi_dl;01/11/2024 10:41;10:30-11:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;01/11/2024 10:41;No;;10;220;210;;;7;;200;9;;;
3,91E+12;df481937c58946a48290e609ca80a691;3,93E+11;Answered;20240308;IN;10:45-11:00;03/08/2024 10:55;Yes;acc75c32d5254b50a8047903ae9e4816;Italy - DeLonghi - EC;delonghi_dl;03/08/2024 10:53;10:30-11:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;03/08/2024 10:53;No;;10;137;130;;;4;;120;6;;;
3,91E+12;df9ee747d9eb43e4921f33b90edbeba5;3,93E+11;Answered;20240109;IN;09:00-09:15;01/09/2024 09:13;Yes;aef927f8b9e34d3d9c81b759a0adaf6c;Italy - DeLonghi - EC;delonghi_dl;01/09/2024 09:10;09:00-09:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;01/09/2024 09:10;No;;10;225;216;87;87;6;;119;8;;;
3,91E+12;dfa17803c1d64522a68a512a1a4482e0;3,91E+11;Answered;20240304;IN;13:00-13:15;03/04/2024 13:20;Yes;7f81ddf16a5e478480f44f1f71523b41;Italy - DeLonghi - EC;delonghi_dl;03/04/2024 13:11;13:00-13:30;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;03/04/2024 13:11;No;;10;548;541;;;3;;531;6;;;
3,91E+12;dfb01853a029459fa3a88a9e50304568;3,93E+11;Answered;20240124;IN;11:15-11:30;1/24/2024 11:35:44 AM;Yes;deb6d0b67fb1498aa11baf9971325a8f;Italy - DeLonghi - EC;delonghi_dl;1/24/2024 11:29:30 AM;11:00-11:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;1/24/2024 11:29:44 AM;No;;10;373;358;;;12;;348;14;;;
3,91E+12;e0127f487b8e47ba90e24166e97b0972;3,93E+11;Answered;20240208;IN;13:00-13:15;02/08/2024 13:06;Yes;8a695873eb174ba6ab466da70de0a169;Italy - DeLonghi - EC;delonghi_dl;02/08/2024 13:04;13:00-13:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/08/2024 13:04;No;;10;93;88;;;2;;78;4;;;
3,91E+12;e017557c1253423c8cb7368db09f90b8;3,93E+11;Answered;20240111;IN;11:15-11:30;01/11/2024 11:26;Yes;9c285d81789543dba8fe724fccf0722b;Italy - DeLonghi - EC;delonghi_dl;01/11/2024 11:21;11:00-11:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;01/11/2024 11:21;No;;10;330;313;;;13;;303;15;;;
3,91E+12;e04e7195293f4d8bb81c6f30506f899f;3,93E+11;Abandoned;20240119;IN;10:00-10:15;1/19/2024 10:12:50 AM;No;2d480bf694bb4e5c96b4a0a7f644417f;Italy - DeLonghi - EC;delonghi_dl;1/19/2024 10:09:19 AM;10:00-10:30;No;;No;;; ;;No;211;;211;;;;;;;211;;;
3,91E+12;e05cea16a18543a09b8f769c23cb8b19;3,94E+11;Answered;20240203;IN;09:00-09:15;02/03/2024 09:23;Yes;de3a530f30a6484589d81d30db4cd185;Italy - DeLonghi - EC;delonghi_dl;02/03/2024 09:14;09:00-09:30;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;02/03/2024 09:14;No;;10;550;543;231;231;4;;302;6;;;
3,91E+12;e0adafc175cc4f1a98d62276c51e26af;3,93E+11;Answered;20240217;IN;11:30-11:45;2/17/2024 11:49:34 AM;No;cfd4246362824b0d901be1f803c03dff;Italy - DeLonghi - EC;delonghi_dl;2/17/2024 11:44:08 AM;11:30-12:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/17/2024 11:44:53 AM;No;;10;325;280;;;2;;270;44;;;
3,91E+12;e179003359724385b5d5cd00df5963a5;3,93E+11;Answered;20240221;IN;09:30-09:45;2/21/2024 9:47:54 AM;Yes;7d00df3f670d4b0496ef019cdae9808f;Italy - DeLonghi - EC;delonghi_dl;2/21/2024 9:41:22 AM;09:30-10:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;2/21/2024 9:41:27 AM;No;;10;391;386;;;2;;376;5;;;
3,91E+12;e1df552f9ab442258d594a3b3406ef0d;3,93E+11;Answered;20240208;IN;13:30-13:45;02/08/2024 13:46;Yes;b73958ce64564c86a68631a127087eb4;Italy - DeLonghi - EC;delonghi_dl;02/08/2024 13:38;13:30-14:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/08/2024 13:38;No;;11;430;423;198;198;4;;214;6;;;
3,91E+12;e2420aa7ecec4caf91526f0c92d58fee;3,93E+11;Answered;20240122;IN;11:30-11:45;1/22/2024 11:36:32 AM;Yes;48e6198c773f45268bc408dcc61752c5;Italy - DeLonghi - EC;delonghi_dl;1/22/2024 11:34:36 AM;11:30-12:00;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;1/22/2024 11:35:03 AM;No;;10;115;88;;;7;;78;26;;;
3,91E+12;e2515bd468a04128b5703db7df53c8e8;3,94E+11;Abandoned;20240219;IN;16:00-16:15;2/19/2024 4:31:08 PM;No;f864251561644421a70fd72ba532d5be;Italy - DeLonghi - EC;delonghi_dl;2/19/2024 4:12:03 PM;16:00-16:30;No;;No;;; ;;No;1145;;1145;;;;;;;1145;;;
3,91E+12;e2575f0d9eff48a3a828fa7c7c7949cb;3,93E+11;Answered;20240301;IN;10:00-10:15;03/01/2024 10:15;Yes;811bec0c6eca43b2bfa2ac228aabb09c;Italy - DeLonghi - EC;delonghi_dl;03/01/2024 10:07;10:00-10:30;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;03/01/2024 10:07;No;;10;493;481;;;9;;471;11;;;
3,91E+12;e25861b65eec4187a1e8fdb1ddb7d3fe;3,90E+11;Answered;20240131;IN;09:45-10:00;1/31/2024 9:50:53 AM;Yes;46a26046c2464f1f8d51c182f442accc;Italy - DeLonghi - EC;delonghi_dl;1/31/2024 9:45:25 AM;09:30-10:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;1/31/2024 9:45:38 AM;No;;10;327;314;;;10;;304;12;;;
3,91E+12;e267cef80b494205b86489e6b4f67a54;3,93E+11;Answered;20240122;IN;16:00-16:15;1/22/2024 4:08:01 PM;Yes;8724067b500345d49d5cde07497fd6c1;Italy - DeLonghi - EC;delonghi_br;1/22/2024 4:06:45 PM;16:00-16:30;No;;No;;6436e43f49b1301c7f1222ce;Carmen xxxxxxxxxxx;1/22/2024 4:06:54 PM;No;;10;75;66;;;6;;56;8;;;
